rasterTimeSecs,NumTriangles,NumTrianglesRastered,AvgPixelsPerTri,MaxPixelsPerTri
0.0020543,12,6,1436,2239
0.00291559,12,6,1397.67,2482
0.00206004,12,6,1316.5,2808
0.00200996,12,6,1221.17,2993
0.00229199,12,6,1155.33,3075
0.00188064,12,4,1650.5,3147
0.00207893,12,6,1103.67,3189
0.00196808,12,4,1874.75,3197
0.00191718,12,4,2105.25,2977
0.00205635,12,6,1506.67,2548
0.00208467,12,6,1466.17,3333
0.00204444,12,6,1300.83,3645
0.00220003,12,4,1835,3674
0.00184821,12,2,3645.5,3649
0.00186381,12,4,1894.25,3637
0.00244348,12,4,1915.5,3635
0.00212162,12,4,1942,3626
0.00205758,12,4,2018.75,3573
0.00220414,12,4,2018.75,3573
0.00191061,12,4,2018.75,3573
0.00197219,12,4,2018.75,3573
0.00218854,12,4,2018.75,3573
0.00200462,12,4,2018.75,3573
0.00207277,12,4,2018.75,3573
0.00229692,12,4,2018.75,3573
0.00213312,12,4,2018.75,3573
0.00208632,12,4,2018.75,3573
0.0019689,12,4,2018.75,3573
0.00204608,12,4,2018.75,3573
0.00226654,12,4,2018.75,3573
0.00199846,12,4,2018.75,3573
0.00193524,12,4,2018.75,3573
0.00198656,12,4,2018.75,3573
0.0020777,12,4,1992.75,3590
0.00219921,12,6,1360.83,3541
0.00222754,12,6,1647.83,2841
0.00204896,12,6,1666.83,2275
0.001996,12,6,1427.83,2666
0.00198409,12,4,1986,2692
0.00198902,12,6,1360.83,2596
0.00207893,12,6,1402.83,2487
0.00206907,12,6,1426.83,2372
0.00197999,12,6,1446.5,2206
0.00205265,12,6,1454.17,2107
0.00198081,12,6,1454.83,1906
0.00195289,12,6,1448.67,1781
0.00225956,12,6,1438.33,1703
0.00204649,12,6,1430.5,1795
0.00199354,12,6,1398.67,1988
0.00198697,12,6,1370.17,2106
0.00198779,12,6,1351.33,2168
0.00200955,12,6,1351.33,2168
0.00208714,12,6,1351.33,2168
0.00190281,12,6,1351.33,2168
0.00189501,12,6,1351.33,2168
0.00202802,12,6,1351.33,2168
0.00201037,12,6,1351.33,2168
0.00204403,12,6,1351.33,2168
0.00200626,12,6,1351.33,2168
0.00203459,12,6,1342.83,2149
0.00196685,12,6,1341.5,2106
0.00220948,12,6,1320.83,2014
0.00211793,12,6,1303.67,1913
0.00269719,12,6,1271.33,2089
0.00201776,12,4,1838.75,2413
0.00208303,12,4,1825.25,2619
0.00212614,12,4,1773.25,2838
0.00218197,12,6,1171.33,2987
0.00210561,12,6,1167.17,3045
0.00223698,12,6,1165.33,3057
0.00211177,12,6,1169.33,3064
0.00212367,12,6,1171.17,3058
0.00237246,12,4,1807,3047
0.00200052,12,4,1843.75,3016
0.00202556,12,6,1307.17,2890
0.00228009,12,6,1420.5,2739
0.00210561,12,6,1484.83,2590
0.00272346,12,6,1553.83,2388
0.00232155,12,6,1612.5,2130
0.0021988,12,6,1646,2189
0.00236096,12,6,1655.5,2325
0.0024443,12,6,1656.5,2388
0.00241105,12,6,1656.5,2388
0.00226243,12,6,1656.5,2388
0.00277437,12,6,1656.5,2388
0.00256705,12,6,1656.5,2388
0.00269472,12,6,1656.5,2388
0.0021947,12,6,1656.5,2388
0.00238313,12,6,1656.5,2388
0.00225012,12,6,1656.5,2388
0.0022534,12,6,1656.5,2388
0.00217376,12,6,1700.83,2011
0.00325879,12,6,1695,2274
0.0022025,12,6,1617.5,2528
0.00205553,12,6,1502.67,2551
0.0021713,12,4,2252.25,2388
0.00215036,12,6,1517.5,2548
0.00218238,12,6,1537.33,2632
0.00257321,12,6,1540.83,2815
0.00201447,12,6,1527.33,2905
0.00219059,12,6,1490.17,2969
0.00215488,12,6,1401.83,3048
0.00197178,12,6,1338.83,3026
0.00205101,12,4,1901.75,2991
0.00255555,12,4,1887.25,2915
0.00203952,12,6,1266,2877
0.00214174,12,6,1309.5,2792
0.00201529,12,6,1351.17,2656
0.00300591,12,6,1361.67,2609
0.00200544,12,6,1376.83,2525
0.00264628,12,6,1387.5,2371
0.0020974,12,6,1373.83,2254
0.00224273,12,6,1293.67,2045
0.00218279,12,4,1824.75,1998
0.0021208,12,4,1811.75,2062
0.00221194,12,6,1247.83,2096
0.00212737,12,6,1285.33,2091
0.00225833,12,6,1316.83,2068
0.00231498,12,6,1340.33,2008
0.0022103,12,6,1365.17,1953
0.00256623,12,6,1417.5,1738
0.00215446,12,6,1443.33,1556
0.00230102,12,6,1456,1794
0.00269801,12,6,1451.67,2015
0.00221563,12,6,1421.5,2325
0.00221071,12,6,1396.17,2444
0.00220168,12,6,1341.5,2604
0.00218033,12,4,1969.25,2671
0.00214215,12,6,1243.83,2533
0.00208426,12,6,1345.67,2496
0.00204526,12,6,1400.67,2412
0.00204855,12,6,1451.67,2310
0.00215734,12,6,1467.83,2257
0.00236384,12,6,1493.33,2138
0.00215446,12,6,1520.67,1895
0.00206579,12,6,1506.5,2227
0.00226572,12,6,1435.83,2552
0.00219675,12,6,1390.5,2651
0.00207605,12,6,1328.33,2745
0.00232894,12,4,1900.75,2812
0.00220414,12,4,1878.25,2864
0.00268528,12,6,1274.67,2911
0.00212983,12,6,1300.33,2764
0.00206579,12,6,1266.33,2644
0.00238888,12,4,1847.5,2582
0.00213353,12,4,1845.75,2509
0.00204732,12,6,1257,2358
0.0030991,12,6,1287.17,2254
0.00242829,12,6,1315,2188
0.00204157,12,6,1338.33,2078
0.00204485,12,6,1337.5,1932
0.00209042,12,6,1278.5,1865
0.0018987,12,6,1206.17,1768
0.00192293,12,4,1704,1858
0.00188228,12,6,1092.33,1735
0.00189131,12,6,1142.83,1698
0.00197917,12,6,1086.17,1572
0.0020818,12,6,1107.33,1554
0.00201694,12,6,1061,1398
0.00187736,12,6,1068,1391
0.00185396,12,6,1017.67,1275
0.00199477,12,6,1026.83,1288
0.00192334,12,6,971.333,1205
0.0019611,12,6,984,1219
0.00252148,12,6,937.833,1330
0.00194674,12,6,876.833,1425
0.001957,12,6,928.167,1257
0.00204198,12,6,944.333,1087
0.00201201,12,6,963.667,1166
0.00189172,12,6,905.833,1270
0.00195782,12,6,889.333,1371
0.00193196,12,6,820.333,1377
0.00200052,12,6,790,1448
0.00197301,12,6,706.333,1414
0.00187571,12,4,1029,1424
0.00195782,12,6,668.167,1350
0.0019065,12,6,690.333,1324
0.00192539,12,6,674.167,1235
0.00187777,12,6,685,1216
0.00207031,12,6,659.667,1134
0.00203623,12,6,664.5,1119
0.00195741,12,6,647.833,1015
0.00224642,12,6,628.833,912
0.00207236,12,6,636.333,851
0.00237205,12,6,609.167,765
0.00197178,12,6,613,713
0.0018909,12,6,585.167,692
0.00217581,12,6,581.5,738
0.0018051,12,6,573.333,781
0.00201242,12,6,543.667,781
0.00193073,12,6,508,791
0.00354083,12,6,483.667,851
0.00219346,12,6,418.333,884
0.00204198,12,6,353.5,924
0.00195002,12,6,305,886
0.00189296,12,6,349.667,863
0.00187448,12,6,380.667,783
0.00187777,12,6,401.667,737
0.00214872,12,6,399,664
0.00260112,12,6,403.5,618
0.00187202,12,6,387,548
0.00188844,12,6,377.833,565
0.00200257,12,6,345.167,603
0.00194386,12,4,503.75,643
0.00200832,12,6,343.5,654
0.00199846,12,6,359.667,669
0.00211505,12,6,353.833,638
0.00191595,12,6,363,616
0.00191964,12,6,354.833,576
0.00194797,12,6,359.5,531
0.00198492,12,6,361,491
0.00190117,12,6,348.333,469
0.00187407,12,6,350.5,481
0.00186956,12,6,339,472
0.00256458,12,6,339,472
0.00208837,12,6,326.167,462
0.0019336,12,6,326.167,462
0.00185642,12,6,315.167,467
