rasterTimeSecs,NumTriangles,NumTrianglesRastered,AvgPixelsPerTri,MaxPixelsPerTri
0.00549947,5804,2971,8.81218,76
0.00536892,5804,2977,8.76654,77
0.00542804,5804,2969,8.82115,79
0.00544158,5804,2962,8.85449,77
0.00552369,5804,2958,8.98918,78
0.00560128,5804,2936,9.1829,78
0.0056801,5804,2954,9.52573,75
0.00587182,5804,2937,9.96902,73
0.00585376,5804,2929,10.252,72
0.00595023,5804,2919,10.5269,78
0.00604794,5804,2899,10.9207,86
0.00601592,5804,2897,11.0349,88
0.00611239,5804,2879,11.4991,101
0.00616822,5804,2880,11.5337,103
0.00625895,5804,2876,11.975,116
0.00674871,5804,2844,13.2725,150
0.00697122,5804,2842,13.7505,171
0.00769622,5804,2844,14.4884,198
0.00758948,5804,2861,15.0664,225
0.00767651,5804,2860,15.1825,225
0.00777216,5804,2866,15.3077,230
0.0081359,5804,2846,15.9888,256
0.00854191,5804,2816,16.9194,292
0.00874923,5804,2794,17.631,315
0.00915237,5804,2770,18.7393,358
0.00936256,5804,2752,19.3819,381
0.00940895,5804,2752,19.3819,381
0.00933547,5804,2758,19.5395,389
0.00934778,5804,2768,19.5361,394
0.00948572,5804,2768,19.5361,394
0.00936133,5804,2768,19.5361,394
0.00938514,5804,2770,19.6523,397
0.0103146,5804,2690,21.2394,447
0.0110593,5804,2616,22.4637,483
0.010751,5804,2548,22.6731,471
0.0103996,5804,2538,22.4728,450
0.0103606,5804,2542,22.4304,449
0.0103515,5804,2551,22.3599,446
0.0102616,5804,2566,22.1146,439
0.0100617,5804,2568,22.1305,439
0.00997015,5804,2558,22.0782,429
0.00985109,5804,2559,22.0989,428
0.00981907,5804,2559,22.0989,428
0.00984042,5804,2559,22.0989,428
0.00986587,5804,2559,22.0989,428
0.0105112,5804,2600,22.5204,476
0.0108421,5804,2612,22.5513,482
0.0109493,5804,2622,22.6259,491
0.0111061,5804,2620,22.4718,486
0.0107924,5804,2625,22.1794,464
0.0108019,5804,2610,22.008,463
0.0106204,5804,2546,22.0204,426
0.0106878,5804,2537,21.8644,410
0.0105006,5804,2495,21.9635,392
0.0105498,5804,2472,22.0117,378
0.0104763,5804,2437,22.0185,351
0.010485,5804,2418,21.8007,306
0.0103154,5804,2399,21.8579,296
0.0102563,5804,2405,21.6865,285
0.0101027,5804,2439,21.214,259
0.0101138,5804,2421,21.3846,265
0.0101516,5804,2415,21.3681,279
0.0100379,5804,2434,21.2568,298
0.00995372,5804,2449,21.0584,310
0.00999273,5804,2455,21.0587,312
0.0098437,5804,2521,20.4954,329
0.00972875,5804,2550,20.3231,336
0.00970987,5804,2606,20.071,353
